time,temperature,humidity,pressure,altitude
2024-04-26T21:50:45.868699,20.90265625,51.2206401278747,1004.903948647017,-66.66470987305192
2024-04-26T21:51:45.878488,20.89484375,51.21965473079565,1004.9096975977534,-66.71304380896352
2024-04-26T21:52:45.888243,20.8887890625,51.21889110638131,1004.9115596424812,-66.7286987830144
2024-04-26T21:53:45.903204,20.8833203125,51.21820142488141,1004.910992421812,-66.7239299285942
2024-04-26T21:54:45.913395,20.8801953125,51.21780733982395,1004.9126115298111,-66.73754242101518
2024-04-26T21:55:45.928436,20.876484375,51.211074275934095,1004.9217607110139,-66.8144629349867
2024-04-26T21:56:45.938791,20.872578125,51.21058175515986,1004.9169829486415,-66.77429460932527
2024-04-26T21:57:45.951487,20.87140625,51.19790456151434,1004.9201405774278,-66.80084192044832
2024-04-26T21:58:45.962869,20.8700390625,51.18520367515493,1004.9212739280114,-66.8103703864593
2024-04-26T21:59:45.972761,20.8690625,51.17881666226329,1004.9196543857728,-66.79675433824758
2024-04-26T22:00:45.982575,20.8669140625,51.51083129033833,1004.929694145393,-66.88116176154949
2024-04-26T22:00:51.008804,21.3430859375,51.43316542041315,1004.8414478272184,-66.13922377600086
2024-04-26T22:03:06.801649,21.2555859375,51.27151359088866,1004.868265443348,-66.36470061091492
2024-04-26T22:04:06.816684,21.1579296875,51.25915324814848,1004.8901125117048,-66.54838253180255
2024-04-26T22:05:06.832156,21.084296875,51.24357449720702,1004.9058181134559,-66.68042731722824
2024-04-26T22:06:06.842594,21.0278515625,51.22390908935629,1004.9210826456384,-66.80876221072609
2024-04-26T22:07:06.855120,20.98546875,51.2122920009171,1004.9358403842327,-66.93283479160677
2024-04-26T22:08:06.865283,20.9528515625,51.18311578828309,1004.9378731129945,-66.94992441520593
2024-04-26T22:09:06.880297,20.9286328125,51.18006165688128,1004.9436254414272,-66.99828542690062
2024-04-26T22:10:06.890562,20.9096875,51.18393730673084,1004.9428160619033,-66.99148081983523
2024-04-26T22:11:06.900317,20.895625,51.194693234626634,1004.9399003141596,-66.96696753913537
2024-04-26T22:12:06.915358,20.8848828125,51.19333895009809,1004.9458910651364,-67.01733293123719
2024-04-26T22:13:06.925538,20.8774609375,51.17987506911917,1004.9505862009183,-67.05680566804482
2024-04-26T22:14:06.940494,20.8719921875,51.172922108652,1004.9500183842678,-67.05203195308326
2024-04-26T22:15:06.950719,20.8673046875,51.17859514764396,1004.9541468126849,-67.08674018543351
2024-04-26T22:16:06.960472,20.8633984375,51.17183925603267,1004.9595707759951,-67.1323399719347
2024-04-26T22:17:06.975453,20.8591015625,51.158771314593764,1004.9609461040047,-67.14390245645855
2024-04-26T22:18:06.985611,20.8555859375,51.152065552760305,1004.9619167237917,-67.15206252123551
2024-04-26T22:19:07.000602,20.8520703125,51.13909767160327,1004.9645875853186,-67.17451659790518
2024-04-26T22:20:07.010746,20.8485546875,51.12613083974413,1004.9587568747392,-67.12549743770451
2024-04-26T22:21:07.020741,20.845234375,51.131974758829614,1004.9549503901465,-67.09349595179235
2024-04-26T22:22:07.035743,20.84171875,51.13779423913969,1004.9542205264712,-67.08735990573423
2024-04-26T22:23:07.046004,20.8387890625,51.13116330778769,1004.9544624067453,-67.08939342082456
2024-04-26T22:24:07.055788,20.836640625,51.10584685277553,1004.9542997069066,-67.08802558474002
2024-04-26T22:25:07.065552,20.8325390625,51.09906980508677,1004.9491974171927,-67.0451299627958
2024-04-26T22:26:07.075278,20.8286328125,51.09857831010072,1004.9427188055424,-66.9906631668753
2024-04-26T22:27:07.090225,20.8255078125,51.098185129358896,1004.9375359251294,-66.94708960031643
2024-04-26T22:28:07.100413,20.82140625,51.08514820017056,1004.9307334066037,-66.88989911909489
2024-04-26T22:29:07.110157,20.817109375,51.072087792377985,1004.9151059120942,-66.75851366175921
2024-04-26T22:30:07.125106,20.8130078125,51.077831815093006,1004.9066032768538,-66.68702853158081
2024-04-26T22:31:07.135306,20.80890625,51.06479669741314,1004.9049014359994,-66.6727204010111
2024-04-26T22:32:07.150359,20.804609375,51.0579971723988,1004.8977750814552,-66.6128057658323
2024-04-26T22:33:07.160559,20.8003125,51.04493919756639,1004.8940490746072,-66.58147932596715
2024-04-26T22:34:07.170307,20.7958203125,51.031857775305795,1004.8950995741143,-66.59031142060665
2024-04-26T22:35:07.185227,20.7923046875,51.03767429075681,1004.8943693249815,-66.58417183789304
2024-04-26T22:36:07.195398,20.7880078125,51.03713434573966,1004.8991438486569,-66.62431366615014
2024-04-26T22:37:07.210331,20.783125,51.02400470485631,1004.9012463031702,-66.64199001250644
2024-04-26T22:38:07.220873,20.7774609375,51.0170355135302,1004.9003527693646,-66.6344776476784
2024-04-26T22:39:07.231040,20.774140625,51.016618467460006,1004.9101467518213,-66.71682003366064
2024-04-26T22:40:07.245985,20.7690625,51.009723320384666,1004.9085246665911,-66.7031824833596
2024-04-26T22:41:07.256250,20.76359375,51.02155132736012,1004.906254607986,-66.6840971194222
2024-04-26T22:42:07.268969,20.7583203125,51.00211736358031,1004.8958081187097,-66.5962685185885
2024-04-26T22:43:07.284330,20.7534375,50.97647871493331,1004.8860095603186,-66.51388670874769
2024-04-26T22:44:07.297395,20.74875,51.0009158119846,1004.8731349276932,-66.40564168097666
2024-04-26T22:45:07.312765,20.7446484375,50.994144280715716,1004.8663322497542,-66.34844689169495
2024-04-26T22:46:07.322936,20.7399609375,50.99981245814621,1004.856857772183,-66.26878792404253
2024-04-26T22:47:07.332692,20.73546875,50.986735758039615,1004.8647072053693,-66.33478398017479
2024-04-26T22:48:07.347703,20.731171875,50.9861965081883,1004.8643804721288,-66.33203689775453
2024-04-26T22:49:07.358055,20.7282421875,50.973317084126904,1004.8646212845775,-66.33406158207308
2024-04-26T22:50:07.367819,20.7235546875,50.97898469135552,1004.8687464184821,-66.3687445034638
2024-04-26T22:51:07.377602,20.7200390625,50.9597771973584,1004.8697152242573,-66.37688992283245
2024-04-26T22:52:07.387345,20.716328125,50.97807799086219,1004.8754598480366,-66.42518881245857
2024-04-26T22:53:07.402261,20.7128125,50.971381326269245,1004.8832282340335,-66.49050246739144
2024-04-26T22:54:07.412358,20.709296875,50.9709403137084,1004.8926964091443,-66.57010675428555
2024-04-26T22:55:07.422186,20.7055859375,50.96421952776123,1004.9001405502178,-66.63269341931621
2024-04-26T22:56:07.432009,20.700703125,50.963607121719235,1004.9090405654844,-66.70751986348718
2024-04-26T22:57:07.441857,20.6969921875,50.96939690476337,1004.9164843763823,-66.77010292839316
2024-04-26T22:58:07.458266,20.692890625,50.962627340842374,1004.9130807874219,-66.74148765523918
2024-04-26T22:59:07.468614,20.6887890625,50.96211298977647,1004.9062774210574,-66.68428891894727
2024-04-26T23:00:07.483616,20.6856640625,50.955466279912656,1004.9112931028592,-66.72645787648464
2024-04-26T23:01:07.499067,20.6817578125,50.967486308520805,1004.9116130840871,-66.72914808817393
2024-04-26T23:02:07.509267,20.6782421875,50.95453572879153,1004.9142807902809,-66.75157654684395
2024-04-26T23:03:07.524144,20.6751171875,50.94788944290619,1004.9124968557886,-66.73657831095016
2024-04-26T23:04:07.534344,20.67140625,50.9474242560256,1004.9165402758929,-66.77057289627966
2024-04-26T23:05:07.549340,20.667890625,50.94698357028775,1004.9158081141888,-66.76441733993096
2024-04-26T23:06:07.559452,20.66515625,50.96540461519263,1004.9214712654688,-66.81202946906349
2024-04-26T23:07:07.569242,20.6622265625,50.95252795781121,1004.9268103511587,-66.85691686445239
2024-04-26T23:08:07.584286,20.6587109375,50.9395788845569,1004.926078000782,-66.85075977280475
2024-04-26T23:09:07.594441,20.6559765625,50.951744533972175,1004.9317409188245,-66.8983695470707
2024-04-26T23:10:07.609319,20.6536328125,50.94519652058599,1004.9244534850171,-66.83710196328057
2024-04-26T23:11:07.619413,20.6505078125,50.944804876144985,1004.9226692282806,-66.82210114111557
2024-04-26T23:12:07.629124,20.6477734375,50.956970762900156,1004.9113343297114,-66.72680448735576
2024-04-26T23:13:07.644029,20.6458203125,50.94421743489133,1004.9114939921699,-66.72814683430832
2024-04-26T23:14:07.654288,20.642890625,50.956358748538875,1004.9219319695508,-66.815902762757
2024-04-26T23:15:07.668691,20.64015625,50.94976173464404,1004.9292943203042,-66.87780031907168
2024-04-26T23:16:07.678769,20.6372265625,50.94939458770099,1004.9414317974853,-66.97984303622896
2024-04-26T23:17:07.688549,20.635078125,50.94912535418055,1004.9548651481217,-67.09277931268335
2024-04-26T23:18:07.703514,20.631171875,50.94238187750303,1004.9585834148858,-67.12403914599943
2024-04-26T23:19:07.713703,20.6284375,50.94203927310631,1004.9574467569125,-67.11448316089547
2024-04-26T23:20:07.725332,20.6258984375,50.91670765284671,1004.9634329261085,-67.1648093216823
2024-04-26T23:21:07.735270,20.6227734375,50.928822518307825,1004.9718463879024,-67.23554149797808
2024-04-26T23:22:07.754970,20.61828125,50.922006656479056,1004.972892529331,-67.24433640069338
2024-04-26T23:23:07.770156,20.6145703125,50.90903627919702,1004.9752346388049,-67.264026469634
2024-04-26T23:24:07.780384,20.6110546875,50.90859607872226,1004.9779006806923,-67.28643978688513
2024-04-26T23:25:07.796763,20.6079296875,50.90820480380802,1004.9778153547994,-67.2857224559442
2024-04-26T23:26:07.806929,20.6055859375,50.90165898000029,1004.9807257344441,-67.31018985855508
2024-04-26T23:27:07.816772,20.6028515625,50.89506453903812,1004.9914862768542,-67.40065265228912
2024-04-26T23:28:07.831763,20.5993359375,50.88837260912908,1005.0026502152475,-67.49450592640547
2024-04-26T23:29:07.841955,20.5958203125,50.88168099594537,1005.0070154442444,-67.53120341221353
2024-04-26T23:30:07.851676,20.5940625,50.875209647871436,1005.0159965399054,-67.60670503168303
2024-04-26T23:31:07.866673,20.5915234375,50.88739485155483,1005.0134836681963,-67.58558006025247
2024-04-26T23:32:07.876851,20.5891796875,50.88085000755538,1005.0180932947962,-67.62433179899155
2024-04-26T23:33:07.891795,20.5860546875,50.88045897536334,1005.0214066926044,-67.65218644482944
2024-04-26T23:34:07.902034,20.5833203125,50.85511314157351,1005.025368105591,-67.68548864359569
2024-04-26T23:35:07.914646,20.5813671875,50.8736212280501,1005.0272264473704,-67.70111102946353
2024-04-26T23:36:07.929917,20.577265625,50.86685713453211,1005.0323185845701,-67.74391860680947
2024-04-26T23:37:07.940053,20.574140625,50.866466227918586,1005.0441295836836,-67.84320831478564
2024-04-26T23:38:07.955040,20.571796875,50.85367191638651,1005.0521379459617,-67.91053044360322
2024-04-26T23:39:07.965185,20.5692578125,50.85335438305535,1005.061521734193,-67.98941450907991
2024-04-26T23:40:07.974996,20.5675,50.85938496873547,1005.0756008118168,-68.10776803083961
2024-04-26T23:41:07.989964,20.56515625,50.85284146348659,1005.087008032961,-68.20366003258184
2024-04-26T23:42:08.000226,20.5626171875,50.84627381648325,1005.0980910759359,-68.29682606618927
2024-04-26T23:43:08.015205,20.5594921875,50.839633200548974,1005.1031031353829,-68.33895805761617
2024-04-26T23:44:08.025340,20.557734375,50.83941344040761,1005.1171818308039,-68.45730440205139
2024-04-26T23:45:08.036281,20.5559765625,50.83919368455172,1005.1227627616987,-68.50421766495535
2024-04-26T23:46:08.051239,20.5528515625,50.83880301805621,1005.1192769236375,-68.47491576129757
2024-04-26T23:47:08.061361,20.55109375,50.838583274104806,1005.1180596769799,-68.46468358434456
2024-04-26T23:48:08.076323,20.547578125,50.84439354186592,1005.1139256493608,-68.4299328680209
2024-04-26T23:49:08.086519,20.5446484375,50.825278815839056,1005.1192613984884,-68.47478525694022
2024-04-26T23:50:08.097192,20.542109375,50.82496149822219,1005.1269447444433,-68.5393712420583
2024-04-26T23:51:08.112112,20.5395703125,50.83714283656583,1005.1261305376378,-68.53252706199945
2024-04-26T23:52:08.122367,20.53859375,50.818273162775625,1005.1262095653635,-68.53319136515691
2024-04-26T23:53:08.132171,20.53546875,50.81163394848211,1005.1261225276917,-68.53245973079125
2024-04-26T23:54:08.147198,20.5337109375,50.817663043262094,1005.1215062050769,-68.49365507788917
2024-04-26T23:55:08.157353,20.531953125,50.82994144241041,1005.1202888394566,-68.48342191931933
2024-04-26T23:56:08.172320,20.529609375,50.823399449548575,1005.1180991856965,-68.46501569482777
2024-04-26T23:57:08.182535,20.527265625,50.810609099128136,1005.1176089836249,-68.46089505288404
2024-04-26T23:58:08.192351,20.5251171875,50.810340701623055,1005.1208417646785,-68.48806980233114
2024-04-26T23:59:08.207381,20.52296875,50.81632089672533,1005.1240745041217,-68.51524413123576
2024-04-27T00:00:08.217538,20.5216015625,50.80990151951378,1005.1201063739906,-68.48188811627226
2024-04-27T00:01:08.232567,20.521015625,50.79733184716039,1005.112336308996,-68.41657281129783
2024-04-27T00:02:08.247872,20.5184765625,50.80326283311844,1005.0945275902928,-68.2668708618002
2024-04-27T00:03:08.258216,20.5175,50.796892768174146,1005.0861094089394,-68.19610600252118
2024-04-27T00:04:08.268047,20.515546875,50.790400993576775,1005.0743713965879,-68.09743320118585
2024-04-27T00:05:08.282988,20.512421875,50.78376316506104,1005.0810819685881,-68.15384413848575
2024-04-27T00:06:08.298344,20.51046875,50.78351929962825,1005.0795405009445,-68.14088615910886
2024-04-27T00:07:08.313686,20.509296875,50.78962054184389,1005.0860930230892,-68.19596825942742
2024-04-27T00:08:08.329082,20.5055859375,50.77666236053002,1005.0833341017843,-68.17277612905595
2024-04-27T00:09:08.344466,20.5020703125,50.782470738538905,1005.084298026471,-68.18087910869654
2024-04-27T00:10:08.359886,20.5005078125,50.776028429566466,1005.0800058960717,-68.1447983937222
2024-04-27T00:11:08.375245,20.4985546875,50.7757846194856,1005.0869612684119,-68.20326691968846
2024-04-27T00:12:08.390633,20.496015625,50.77546767428804,1005.0810486589369,-68.15356412902554
2024-04-27T00:13:08.406142,20.4938671875,50.762705825838836,1005.0723855165255,-68.08073928179104
2024-04-27T00:14:08.421473,20.491328125,50.76863565446392,1005.0613748715203,-67.98817992435417
2024-04-27T00:15:08.436863,20.4883984375,50.75577690431569,1005.0463174078285,-67.86160025549957
2024-04-27T00:16:08.452105,20.48625,50.7492626213222,1005.039353768714,-67.80306032007502
2024-04-27T00:17:08.467435,20.4841015625,50.73650286570846,1005.0374881812226,-67.78737717540729
2024-04-27T00:18:08.482869,20.4817578125,50.723719725977325,1005.0268018263123,-67.69754140074429
2024-04-27T00:19:08.498246,20.4786328125,50.72957525784852,1005.0182178614795,-67.62537899148205
2024-04-27T00:20:08.513606,20.4766796875,50.71059664084067,1005.011578414756,-67.56956312792215
2024-04-27T00:21:08.528956,20.474921875,50.70413292171429,1005.0120603331883,-67.57361448360373
2024-04-27T00:22:08.544319,20.4723828125,50.685084111426185,1005.0078472940005,-67.53819656898042
2024-04-27T00:23:08.559565,20.469453125,50.684718997263936,1004.9978881994653,-67.45447259728914
2024-04-27T00:24:08.574969,20.4673046875,50.671964270987324,1004.994323347032,-67.42450348421869
2024-04-27T00:25:08.590292,20.4659375,50.659307839383274,1004.9920548065393,-67.4054322021446
2024-04-27T00:26:08.605593,20.4641796875,50.6653317819904,1004.9925366862813,-67.40948329628152
2024-04-27T00:27:08.620917,20.4618359375,50.65255424378066,1004.9903470337832,-67.39107518792231
2024-04-27T00:28:08.636265,20.4602734375,50.65235962990381,1004.9826565836333,-67.32642237050052
2024-04-27T00:29:08.651715,20.458125,50.645849632004044,1004.9824902866374,-67.32502432446736
2024-04-27T00:30:08.667187,20.4551953125,50.63924262514168,1004.9776291362796,-67.2841569250721
2024-04-27T00:31:08.682451,20.4524609375,50.63266023329085,1004.9798890868441,-67.30315621378706
2024-04-27T00:32:08.697779,20.4503125,50.638634628303116,1004.9763242290206,-67.27318662078989
2024-04-27T00:33:08.713111,20.4477734375,50.63207662883171,1004.9806074306615,-67.3091952862396
2024-04-27T00:34:08.728427,20.445234375,50.63176052244984,1004.9763943923052,-67.27377648107893
2024-04-27T00:35:08.743896,20.44328125,50.637759170842976,1004.9799505182981,-67.30367266439323
2024-04-27T00:36:08.759215,20.44171875,50.62508128523709,1004.9739594151127,-67.25330569338692
2024-04-27T00:37:08.774525,20.43859375,50.62469229561634,1004.9670749188537,-67.19542770142023
2024-04-27T00:38:08.789840,20.436640625,50.62444918396834,1004.9791270413309,-67.2967497400303
2024-04-27T00:39:08.805111,20.4356640625,50.61184529011693,1004.9758074133206,-67.26884176822774
2024-04-27T00:40:08.820408,20.4329296875,50.61774604047805,1004.9814654730753,-67.31640879165043
2024-04-27T00:41:08.835978,20.4321484375,50.61764881054202,1004.9716731259365,-67.23408488528322
2024-04-27T00:42:08.851428,20.4309765625,50.62374419005275,1004.9680294315807,-67.20345231350665
2024-04-27T00:43:08.866769,20.4305859375,50.63617865713177,1004.952088504751,-67.06943573850467
2024-04-27T00:44:08.882143,20.428828125,50.648443744245704,1004.942375048538,-66.98777313501712
2024-04-27T00:45:08.897796,20.4294140625,50.65475898504505,1004.9331521245688,-66.91023392423487
2024-04-27T00:46:08.913064,20.4294140625,50.6610014879784,1004.9348513157933,-66.92451945301893
2024-04-27T00:47:08.928436,20.4294140625,50.67348714312719,1004.9382496985431,-66.95309045445104
2024-04-27T00:48:08.943923,20.43,50.704778085544646,1004.9409211120288,-66.97554959972845
2024-04-27T00:49:08.959313,20.43,50.704778085544646,1004.9409211120288,-66.97554959972845
2024-04-27T00:50:08.974594,20.4294140625,50.72968330445087,1004.9484448492018,-67.03880300961035
2024-04-27T00:51:08.989837,20.4309765625,50.73612321003145,1004.9561350525734,-67.10345553447142
2024-04-27T00:52:09.005155,20.431171875,50.742392898211136,1004.959857525618,-67.13475069832599
2024-04-27T00:53:09.020842,20.4321484375,50.748760230393096,1004.9529819247921,-67.07694683375198
2024-04-27T00:54:09.036240,20.433125,50.75512780339441,1004.9596999175297,-67.13342567492977
2024-04-27T00:55:09.051660,20.4329296875,50.76134945231139,1004.9559774349648,-67.10213042706317
2024-04-27T00:56:09.066917,20.4321484375,50.755006012033576,1004.9512827252902,-67.0626614440627
2024-04-27T00:57:09.082246,20.4321484375,50.76125201010088,1004.9529819247921,-67.07694683375198
2024-04-27T00:58:09.097582,20.4305859375,50.77354973672601,1004.9452917240291,-67.01229416657736
2024-04-27T00:59:09.113341,20.43,50.773476643053186,1004.9375227258748,-66.94697863117274
2024-04-27T01:00:09.128798,20.430390625,50.77977199870229,1004.9381708718689,-66.95242774098627
2024-04-27T01:01:09.144163,20.4284375,50.76703534182957,1004.9298325774821,-66.88232559898135
2024-04-27T01:02:09.159550,20.4258984375,50.77921157421658,1004.9307172004742,-66.88976286972223
2024-04-27T01:03:09.174856,20.4253125,50.78538526047656,1004.9348425246249,-66.92444554349647
2024-04-27T01:04:09.190091,20.424921875,50.7915835197969,1004.9392919156917,-66.9618526029673
2024-04-27T01:05:09.205435,20.4223828125,50.785019749120046,1004.9282822484532,-66.86929154025844
2024-04-27T01:06:09.220775,20.4212109375,50.791120498946356,1004.9246386430143,-66.8386586450823
2024-04-27T01:07:09.236057,20.4196484375,50.78467861593633,1004.9169485733604,-66.77400560370718
2024-04-27T01:08:09.251364,20.41671875,50.79680714001637,1004.9137866797352,-66.74742236814409
2024-04-27T01:09:09.266560,20.414765625,50.802810749412295,1004.9122451294836,-66.73446194758527
2024-04-27T01:10:09.281777,20.41359375,50.796417225138086,1004.9103007068582,-66.71811439724277
2024-04-27T01:11:09.297088,20.411640625,50.80242080611017,1004.9121574338043,-66.73372465496259
2024-04-27T01:12:09.312436,20.408515625,50.80827832678873,1004.9035740227657,-66.66156023583926
2024-04-27T01:13:09.327963,20.406953125,50.808083348555904,1004.894184943725,-66.58262164859222
2024-04-27T01:14:09.343369,20.405,50.80783963053308,1004.8892451441897,-66.54109009412116
2024-04-27T01:15:09.358716,20.4040234375,50.82021321757189,1004.8774300828026,-66.44175384080265
2024-04-27T01:16:09.374132,20.402265625,50.81374602726535,1004.8711152806668,-66.38866115292986
2024-04-27T01:17:09.389521,20.399921875,50.81345355386357,1004.867226537396,-66.35596580048436
2024-04-27T01:18:09.404975,20.39875,50.83829969059646,1004.860184848846,-66.29676119715134
2024-04-27T01:19:09.420355,20.3977734375,50.82568118931195,1004.8432726230623,-66.15456642734979
2024-04-27T01:20:09.435782,20.3966015625,50.82553493130267,1004.8345318973195,-66.08107531229689
2024-04-27T01:21:09.451199,20.395234375,50.83786083452422,1004.8271662443764,-66.0191452647846
2024-04-27T01:22:09.466632,20.3942578125,50.83773893310789,1004.8170505309013,-65.9340922445808
2024-04-27T01:23:09.482051,20.3930859375,50.82509616872327,1004.8066108022166,-65.84631417427173
2024-04-27T01:24:09.497422,20.3911328125,50.8311005301012,1004.7880786124972,-65.69049222808492
2024-04-27T01:25:09.512775,20.39015625,50.83722696163208,1004.766069471244,-65.50543243228046
2024-04-27T01:26:09.528142,20.3891796875,50.837105067107586,1004.7491576316451,-65.36323012513803
2024-04-27T01:27:09.543591,20.388203125,50.84948040881662,1004.7288477078037,-65.19245264539323
2024-04-27T01:28:09.559075,20.386640625,50.85553426923782,1004.7211583305148,-65.12779522472245
2024-04-27T01:29:09.574303,20.385859375,50.84293911721253,1004.71646412076,-65.08832297645438
2024-04-27T01:30:09.589591,20.38390625,50.84894399306013,1004.7149229859924,-65.07536398863782
2024-04-27T01:31:09.605013,20.3833203125,50.84262217940196,1004.7190480977821,-65.11005090822357
2024-04-27T01:32:09.620420,20.3817578125,50.85492466084636,1004.7232521411657,-65.14540142301163
2024-04-27T01:33:09.635884,20.3794140625,50.84838322221185,1004.7142667266016,-65.06984567501894
2024-04-27T01:34:09.651352,20.3784375,50.86075918936664,1004.7177437533501,-65.09908305054691
2024-04-27T01:35:09.666769,20.376875,50.85431508560207,1004.718549653843,-65.10585963766587
2024-04-27T01:36:09.682143,20.3762890625,50.86049095674015,1004.7192766223727,-65.11197250467185
2024-04-27T01:37:09.697543,20.37375,50.87267258808981,1004.7082681899695,-65.01940541371839
2024-04-27T01:38:09.712801,20.373359375,50.86637439512684,1004.7008240278057,-64.95680889363851
2024-04-27T01:39:09.728081,20.3712109375,50.87235554321367,1004.6870656786679,-64.84111660792206
2024-04-27T01:40:09.743546,20.3700390625,50.87220921783354,1004.6834225661198,-64.81048190246631
2024-04-27T01:41:09.759022,20.3700390625,50.86595984076718,1004.6800245264279,-64.78190791825766
2024-04-27T01:42:09.774396,20.3690625,50.88458666187971,1004.6699093740401,-64.69684953028062
2024-04-27T01:43:09.789763,20.3684765625,50.88451348687499,1004.6757334021629,-64.74582390864349
2024-04-27T01:44:09.805057,20.367109375,50.88434274705469,1004.6734653123046,-64.72675151933316
2024-04-27T01:45:09.820326,20.365546875,50.89039759239719,1004.6657761898356,-64.66209335550779
2024-04-27T01:46:09.835741,20.363984375,50.89020244932022,1004.6529900888632,-64.55457359158875
2024-04-27T01:47:09.851188,20.3626171875,50.896281857171715,1004.6388290509333,-64.43549053474047
2024-04-27T01:48:09.861382,20.3618359375,50.88368420353561,1004.6256400704415,-64.32458048479383
2024-04-27T01:49:09.876310,20.3602734375,50.89598912573379,1004.6179511031131,-64.25992113331299
2024-04-27T01:50:09.891314,20.3583203125,50.88949508414209,1004.6011192502966,-64.11837449960436
2024-04-27T01:51:09.906429,20.357734375,50.88942191098179,1004.5882543951662,-64.01018684198064
2024-04-27T01:52:09.921751,20.3567578125,50.8892999567762,1004.583236490596,-63.96798821257522
2024-04-27T01:53:09.937086,20.35578125,50.89542807851075,1004.5629278165011,-63.797198404382364
2024-04-27T01:54:09.952375,20.3551953125,50.8953549005085,1004.5534610033504,-63.71758441301104
2024-04-27T01:55:09.967679,20.353828125,50.90143442170951,1004.5426983030077,-63.6270715335092
2024-04-27T01:56:09.982929,20.3532421875,50.913862409919844,1004.5349305053803,-63.56174489994307
2024-04-27T01:57:09.998207,20.3528515625,50.91381361208889,1004.5291856599401,-63.51343088937199
2024-04-27T01:58:10.013551,20.35109375,50.913594024478236,1004.5262699083153,-63.48890940344791
2024-04-27T01:59:10.028932,20.349140625,50.93210327876646,1004.5196322766518,-63.43308667264522
2024-04-27T02:00:10.044293,20.347578125,50.91940570578166,1004.5255352665051,-63.48273105302593
2024-04-27T02:01:10.059732,20.3462109375,50.91298408146265,1004.5113748227493,-63.36364075928191
2024-04-27T02:02:10.075178,20.3450390625,50.92533954386749,1004.5026352328778,-63.29013953650387
2024-04-27T02:03:10.090345,20.3430859375,50.91884452598907,1004.497696626212,-63.248604906720004
2024-04-27T02:04:10.105650,20.342109375,50.91872253409991,1004.489281055396,-63.177827960250674
2024-04-27T02:05:10.121019,20.3403515625,50.931005118155305,1004.4795696621965,-63.09615224349406
2024-04-27T02:06:10.136254,20.3387890625,50.93080990086459,1004.4803758224604,-63.10293231637898
2024-04-27T02:07:10.151789,20.3378125,50.924436730451234,1004.4787560114216,-63.08930916847641
2024-04-27T02:08:10.167140,20.3368359375,50.943068833001064,1004.4771362011645,-63.07568600937224
2024-04-27T02:09:10.182533,20.335859375,50.942946803545,1004.4772153093357,-63.076351336600425
2024-04-27T02:10:10.197907,20.3352734375,50.930370674392194,1004.4745445063782,-63.05388893145937
2024-04-27T02:11:10.213246,20.33390625,50.942702748618274,1004.4654811268476,-62.97766231758665
